version,codigo_ente,codigo,componente,porcentaje_participacion,porcentaje_voto,fuente_alta,inf_fuente_alta,alta_desde
2019/01 situacion a  01/01/2019,15-00-000-X-P-115,15-01-059-A-A-000,Vitoria-Gasteiz,"15,00","15,00",ESCRITURA,"de const. de 16/12/2010 (Dec. 273/2010, de 26/10)",08/02/2011
2019/01 situacion a  01/01/2019,15-00-000-X-P-108,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"49,95","49,95",ESCRITURA,"de cons. de 14/04/2005 (Dec. 60/2005, de 29-03)",26/04/2005
2019/01 situacion a  01/01/2019,15-00-000-X-P-108,15-20-000-D-D-000,Diputación Foral de Guipúzcoa,"49,95","49,95",ESCRITURA,"de cons. de 14/04/2005 (Dec. 60/2005, de 29-03)",26/04/2005
2019/01 situacion a  01/01/2019,15-00-000-X-P-108,15-20-039-A-A-000,Getaria,"0,10","0,10",ESCRITURA,"de cons. de 14/04/2005 (Dec. 60/2005, de 29-03)",26/04/2005
2019/01 situacion a  01/01/2019,15-20-003-C-C-000,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"33,34","33,34",ACUERDO,de 29 de octubre de 1985,29/10/1985
2019/01 situacion a  01/01/2019,15-20-003-C-C-000,15-20-000-D-D-000,Diputación Foral de Guipúzcoa,"33,33","33,33",ACUERDO,de 29 de octubre de 1985,29/10/1985
2019/01 situacion a  01/01/2019,15-20-003-C-C-000,15-20-069-A-A-000,Donostia-San Sebastián,"33,33","33,33",ACUERDO,de 29 de octubre de 1985,29/10/1985
2019/01 situacion a  01/01/2019,15-00-000-B-P-007,00-00-000-E-E-001,"Otras entidades de caracter local (Azpiegiturak, S.A.U.)","11,82","11,82",ESCRITURA,de const. de 30/09/1985,30/09/1985
2019/01 situacion a  01/01/2019,15-00-000-B-P-007,15-00-000-B-P-006,"Sociedad para la Transformación Competitiva - Eraldaketa Lehiakorrerako Sozietatea, S.A. (SPRI)","67,26","67,26",ESCRITURA,de const. de 30/09/1985,30/09/1985
2019/01 situacion a  01/01/2019,15-00-000-B-P-007,15-00-000-B-W-002,Universidad del País Vasco/Euskal Herriko Unibertsitatea,"0,28","0,28",ESCRITURA,de const. de 30/09/1985,30/09/1985
2019/01 situacion a  01/01/2019,15-00-000-B-P-007,15-48-000-D-D-000,Diputación Foral de Vizcaya,"18,02","18,02",ESCRITURA,de const. de 30/09/1985,30/09/1985
2019/01 situacion a  01/01/2019,15-00-000-B-P-007,15-48-905-A-A-000,Zamudio,"2,62","2,62",ESCRITURA,de const. de 30/09/1985,30/09/1985
2019/01 situacion a  01/01/2019,15-00-000-B-P-010,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"100,00","100,00",ESCRITURA,"de const. de 26/01/1983 (Dec. 218/1982, 08-11)",26/01/1983
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,00-00-000-F-F-008,"Bancos o Cajas de Ahorro (Kutxabank, S.A.)","7,33","7,33",ESCRITURA,"de const. de 26/01/1994 (Dec.335/1993, 28-12)",12/07/1994
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,15-00-000-B-P-006,"Sociedad para la Transformación Competitiva - Eraldaketa Lehiakorrerako Sozietatea, S.A. (SPRI)","66,94","66,94",ESCRITURA,"de const. de 26/01/1994 (Dec.335/1993, 28-12)",12/07/1994
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,15-20-000-D-D-000,Diputación Foral de Guipúzcoa,"20,40","20,40",ESCRITURA,"de const. de 26/01/1994 (Dec.335/1993, 28-12)",12/07/1994
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,15-20-069-A-A-000,Donostia-San Sebastián,"5,33","5,33",ESCRITURA,"de const. de 26/01/1994 (Dec.335/1993, 28-12)",12/07/1994
2019/01 situacion a  01/01/2019,15-00-000-X-P-117,00-00-000-E-E-000,"Otras entidades de caracter estatal (Sepides, S.A.)","50,00","50,00",ESCRITURA,de const. de 22/11/2007,31/12/2007
2019/01 situacion a  01/01/2019,15-00-000-X-P-117,00-00-000-E-E-001,"Otras entidades de caracter local (Azpiegiturak, S.A.U.)","22,50","22,50",ESCRITURA,de const. de 22/11/2007,31/12/2007
2019/01 situacion a  01/01/2019,15-00-000-X-P-117,15-00-000-B-P-011,"Sprilur, S.A.","22,50","22,50",ESCRITURA,de const. de 22/11/2007,31/12/2007
2019/01 situacion a  01/01/2019,15-00-000-X-P-117,15-48-084-A-A-000,Sestao,"5,00","5,00",ESCRITURA,de const. de 22/11/2007,31/12/2007
2019/01 situacion a  01/01/2019,15-00-000-B-P-061,15-00-000-B-P-011,"Sprilur, S.A.","51,00","51,00",ESCRITURA,"de const. de 21/03/1990 (Dec.248/1989, 31-10)",02/05/1990
2019/01 situacion a  01/01/2019,15-00-000-B-P-061,15-20-000-D-D-000,Diputación Foral de Guipúzcoa,"24,50","24,50",ESCRITURA,"de const. de 21/03/1990 (Dec.248/1989, 31-10)",02/05/1990
2019/01 situacion a  01/01/2019,15-00-000-B-P-061,15-20-040-A-A-000,Hernani,"5,29","5,29",ESCRITURA,de fusión de 21/06/2012 (Dec. 95/2012),22/08/2012
2019/01 situacion a  01/01/2019,15-00-000-B-P-061,15-20-069-A-A-000,Donostia-San Sebastián,"15,65","15,65",ESCRITURA,"de const. de 21/03/1990 (Dec.248/1989, 31-10)",02/05/1990
2019/01 situacion a  01/01/2019,15-00-000-B-P-061,15-20-079-A-A-000,Zarautz,"3,56","3,56",ESCRITURA,de fusión de 21/06/2012 (Dec.95/2012),22/08/2012
2019/01 situacion a  01/01/2019,15-00-000-B-P-063,15-00-000-B-P-011,"Sprilur, S.A.","56,75","56,75",ESCRITURA,"de const. de 05/06/1991 (Dec. 270/1990, 09-10)",13/09/1991
2019/01 situacion a  01/01/2019,15-00-000-B-P-063,15-01-000-D-P-004,"Álava Agencia Desar., S.A.","43,25","43,25",ESCRITURA,"de const. de 05/06/1991 (Dec.270/1990, 09-10)",13/09/1991
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,15-00-000-B-P-006,"Sociedad para la Transformación Competitiva - Eraldaketa Lehiakorrerako Sozietatea, S.A. (SPRI)","65,63","65,63",ESCRITURA,"de const. de 21/10/1992 (Dec.232/1992,11-08)",04/02/1993
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,15-01-000-D-D-000,Diputación Foral de Alava,"32,11","32,11",ESCRITURA,"de const. de 21/10/1992 (Dec.232/1992,11-08)",04/02/1993
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,15-01-059-A-A-000,Vitoria-Gasteiz,"2,26","2,26",ESCRITURA,"Dec. 524/1995, 19-12 (BOPV 08/01/1996)",08/01/1996
2019/01 situacion a  01/01/2019,15-00-000-F-P-095,00-00-000-F-F-001,Particulares,"50,00","50,00",ESCRITURA,de compraventa de participaciones de 05/03/2015,05/03/2015
2019/01 situacion a  01/01/2019,15-00-000-F-P-095,15-00-000-B-U-002,Ente Vasco de la Energía (EVE),"50,00","50,00",ESCRITURA,de compraventa de participaciones de 05/03/2015,05/03/2015
2019/01 situacion a  01/01/2019,15-00-000-B-P-109,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"100,00","100,00",ESCRITURA,"de const. de 11/10/2006 (Dec. 159/2006, de 26/07)",21/12/2006
2019/01 situacion a  01/01/2019,15-00-000-X-P-112,15-48-013-C-C-000,Consorcio de Transportes de Bizkaia,"100,00","100,00",ESCRITURA,de const. de 18/02/1993 (R.M. 25/02/1993),25/02/1993
2019/01 situacion a  01/01/2019,15-00-000-X-P-041,00-00-000-S-S-000,Estado (ICAA),"25,00","25,00",ESCRITURA,"de const. de 20/12/1990 (Dec. 235/1990, de 11-09)",16/03/1991
2019/01 situacion a  01/01/2019,15-00-000-X-P-041,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"25,00","25,00",ESCRITURA,"de const. de 20/12/1990 (Dec. 235/1990, de 11-09)",16/03/1991
2019/01 situacion a  01/01/2019,15-00-000-X-P-041,15-20-000-D-D-000,Diputación Foral de Guipúzcoa,"25,00","25,00",ESCRITURA,"de const. de 20/12/1990 (Dec. 235/1990, de 11-09)",16/03/1991
2019/01 situacion a  01/01/2019,15-00-000-X-P-041,15-20-069-A-A-000,Donostia-San Sebastián,"25,00","25,00",ESCRITURA,"de const. de 20/12/1990 (Dec. 235/1990, de 11-09)",16/03/1991
2019/01 situacion a  01/01/2019,15-00-000-B-P-008,00-00-000-F-F-000,Privado,"27,00","27,00",PROVISIONAL,Sector Público CAE 2013,31/12/2012
2019/01 situacion a  01/01/2019,15-00-000-B-P-008,15-00-000-B-P-006,"Sociedad para la Transformación Competitiva - Eraldaketa Lehiakorrerako Sozietatea, S.A. (SPRI)","73,00","73,00",ESCRITURA,de const. de 04/10/1985,04/10/1985
2019/01 situacion a  01/01/2019,15-00-000-X-P-122,00-00-000-F-F-000,"Privado (Kutxabank, S.A.-Mondragón Inversiones S.Coop)","51,85","40,00",ESCRITURA,"de const. de 28/07/2008 (Dec.121/2008, 24-06)",02/10/2008
2019/01 situacion a  01/01/2019,15-00-000-X-P-122,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"10,37","10,00",ESCRITURA,"de const. de 28/07/2008 (Dec.121/2008, 24-06)",02/10/2008
2019/01 situacion a  01/01/2019,15-00-000-X-P-122,15-00-000-B-U-007,Instituto Vasco de Finanzas,"24,44","30,00",ESCRITURA,"de const. de 28/07/2008 (Dec.121/2008, 24-06)",02/10/2008
2019/01 situacion a  01/01/2019,15-00-000-X-P-122,15-01-000-D-D-000,Diputación Foral de Alava,"2,00","0,00",ESCRITURA,"de const. de 28/07/2008 (Dec.121/2008, 24-06)",02/10/2008
2019/01 situacion a  01/01/2019,15-00-000-X-P-122,15-20-000-D-D-000,Diputación Foral de Guipúzcoa,"4,34","10,00",ESCRITURA,"de const. de 28/07/2008 (Dec.121/2008, 24-06)",02/10/2008
2019/01 situacion a  01/01/2019,15-00-000-X-P-122,15-48-000-D-D-000,Diputación Foral de Vizcaya,"7,00","10,00",ESCRITURA,"de const. de 28/07/2008 (Dec.121/2008, 24-06)",02/10/2008
2019/01 situacion a  01/01/2019,15-00-000-B-P-102,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"51,00","51,00",ESCRITURA,"de compra venta de acciones (Dec.196/2003, 29/07)",25/08/2003
2019/01 situacion a  01/01/2019,15-00-000-B-P-102,15-20-081-A-A-000,Zumaia,"49,00","49,00",ESCRITURA,"de compra venta de acciones (Dec.196/2003, 29/07)",25/08/2003
2019/01 situacion a  01/01/2019,15-00-000-B-P-006,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"100,00","100,00",ESCRITURA,"de const. de 21/09/1981 (Ley 5/1981, 10-06)",21/09/1981
2019/01 situacion a  01/01/2019,15-00-000-B-P-013,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"100,00","100,00",ESCRITURA,"de const. de 25/06/1982 (Dec.105/1982, 24-05)",25/06/1982
2019/01 situacion a  01/01/2019,15-00-000-X-P-114,00-00-000-F-F-000,Privado (Cámara de Guipúzcoa),"15,00","15,00",ESCRITURA,"de const. de 22/01/2007 (Dec .de 270/2006, 26-12)",26/02/2007
2019/01 situacion a  01/01/2019,15-00-000-X-P-114,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"35,00","35,00",ESCRITURA,"de const. de 22/01/2007 (Dec .de 270/2006, 26-12)",26/02/2007
2019/01 situacion a  01/01/2019,15-00-000-X-P-114,15-20-000-D-D-000,Diputación Foral de Guipúzcoa,"35,00","35,00",ESCRITURA,"de const. de 22/01/2007 (Dec .de 270/2006, 26-12)",26/02/2007
2019/01 situacion a  01/01/2019,15-00-000-X-P-114,15-20-036-A-A-000,Hondarribia,"5,00","5,00",ESCRITURA,"de const. de 22/01/2007 (Dec .de 270/2006, 26-12)",26/02/2007
2019/01 situacion a  01/01/2019,15-00-000-X-P-114,15-20-045-A-A-000,Irun,"5,00","5,00",ESCRITURA,"de const. de 22/01/2007 (Dec .de 270/2006, 26-12)",26/02/2007
2019/01 situacion a  01/01/2019,15-00-000-X-P-114,15-20-069-A-A-000,Donostia-San Sebastián,"5,00","5,00",ESCRITURA,"de const. de 22/01/2007 (Dec .de 270/2006, 26-12)",26/02/2007
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,15-00-000-B-P-006,"Sociedad para la Transformación Competitiva - Eraldaketa Lehiakorrerako Sozietatea, S.A. (SPRI)","51,00","51,00",ESCRITURA,"const. de 22/12/1988 (Dec.228/1988, 06-09)",22/12/1988
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,15-01-000-D-D-000,Diputación Foral de Alava,"24,50","24,50",ESCRITURA,"de const. de 22/12/1988 (Dec.228/1988, 06-09)",22/12/1988
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,15-01-059-A-A-000,Vitoria-Gasteiz,"24,50","24,50",ESCRITURA,"de const. de 22/12/1988 (Dec.228/1988, 06-09)",22/12/1988
2019/01 situacion a  01/01/2019,15-00-000-F-P-109,00-00-000-F-F-000,Privado,"50,00","50,00",ESCRITURA,"de constitución de 18/11/2004 (Dec.80/2004,11-05",28/01/2005
2019/01 situacion a  01/01/2019,15-00-000-F-P-109,15-00-000-B-U-002,Ente Vasco de la Energía (EVE),"50,00","50,00",ESCRITURA,"de constitución de 18/11/2004 (Dec.80/2004,11-05",28/01/2005
2019/01 situacion a  01/01/2019,15-00-000-X-P-005,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"42,27","42,27",ESCRITURA,"de const. de 13/07/1992 (Dec. 193/1992, de 07-07)",10/02/1993
2019/01 situacion a  01/01/2019,15-00-000-X-P-005,15-48-000-D-D-000,Diputación Foral de Vizcaya,"42,27","42,27",ESCRITURA,"de const. de 13/07/1992 (Dec. 193/1992, de 07-07)",10/02/1993
2019/01 situacion a  01/01/2019,15-00-000-X-P-005,15-48-020-A-A-000,Bilbao,"15,46","15,46",ESCRITURA,"de const. de 13/07/1992 (Dec. 193/1992, de 07-07)",10/02/1993
2019/01 situacion a  01/01/2019,15-00-000-B-P-011,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"5,97","5,97",ESCRITURA,"de const. de 02/03/1983 (Dec.241/1982, 20-12)",02/03/1983
2019/01 situacion a  01/01/2019,15-00-000-B-P-011,15-00-000-B-P-006,"Sociedad para la Transformación Competitiva - Eraldaketa Lehiakorrerako Sozietatea, S.A. (SPRI)","94,03","94,03",ESCRITURA,"de const. de 02/03/1983 (Dec.241/1982, 20-12)",02/03/1983
2019/01 situacion a  01/01/2019,15-00-000-X-P-105,00-00-000-F-F-000,"Privado (Cámara Oficial de Comercio, Ind. y Nav.Bilbao)","0,03","0,03",ESCRITURA,"de const. de 06/03/2001 (Dec.301/2000, 26-12)",28/06/2001
2019/01 situacion a  01/01/2019,15-00-000-X-P-105,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"49,94","49,94",ESCRITURA,"de const. de 06/03/2001 (Dec.301/2000, 26-12)",28/06/2001
2019/01 situacion a  01/01/2019,15-00-000-X-P-105,15-48-000-D-D-000,Diputación Foral de Vizcaya,"49,94","49,94",ESCRITURA,"de const. de 06/03/2001 (Dec.301/2000, 26-12)",28/06/2001
2019/01 situacion a  01/01/2019,15-00-000-X-P-105,15-48-013-A-A-000,Barakaldo,"0,05","0,05",ESCRITURA,"de const. de 06/03/2001 (Dec.301/2000, 26-12)",28/06/2001
2019/01 situacion a  01/01/2019,15-00-000-X-P-105,15-48-020-A-A-000,Bilbao,"0,04","0,04",ESCRITURA,"de const. de 06/03/2001 (Dec.301/2000, 26-12)",28/06/2001
2019/01 situacion a  01/01/2019,15-00-000-X-P-102,00-00-000-E-E-001,"Otras entidades de caracter local (Aytos. de Derio, Erandio, Loiu, Sondika y Zamudio)","25,00","25,00",ESCRITURA,"de const. de 03/10/2001 (Decreto 162/2001, 30-7)",24/10/2001
2019/01 situacion a  01/01/2019,15-00-000-X-P-102,00-00-000-F-F-000,"Privado (Bilbao Ganbera Gestión, S.A.)","30,00","30,00",ESCRITURA,"de const. de 03/10/2001 (Decreto 162/2001, 30-7)",24/10/2001
2019/01 situacion a  01/01/2019,15-00-000-X-P-102,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"25,00","25,00",ESCRITURA,"de const. de 03/10/2001 (Decreto 162/2001, 30-7)",24/10/2001
2019/01 situacion a  01/01/2019,15-00-000-X-P-102,15-48-000-D-D-000,Diputación Foral de Vizcaya,"20,00","20,00",ESCRITURA,"de const. de 03/10/2001 (Decreto 162/2001, 30-7)",24/10/2001
2019/01 situacion a  01/01/2019,15-00-000-B-P-002,15-00-000-B-U-001,Euskal Irrati Telebista/Radiotelevisión Vasca (EITB),"100,00","100,00",ESCRITURA,"de const. de 04/11/1982 (Dec. 157/1982, 19-7)",04/11/1982
2019/01 situacion a  01/01/2019,15-00-000-X-P-060,15-00-000-B-P-006,"Sociedad para la Transformación Competitiva - Eraldaketa Lehiakorrerako Sozietatea, S.A. (SPRI)","50,00","50,00",ESCRITURA,"de const. de 24/03/1997 (Dec. 285/1996, 10-12)",15/05/1997
2019/01 situacion a  01/01/2019,15-00-000-X-P-060,15-48-000-D-D-000,Diputación Foral de Vizcaya,"50,00","50,00",ESCRITURA,"de const. de 24/03/1997 (Dec. 285/1996, 10-12)",15/05/1997
2019/01 situacion a  01/01/2019,15-00-000-B-P-017,15-00-000-B-U-002,Ente Vasco de la Energía (EVE),"100,00","100,00",ESCRITURA,de const.nº621 de 29/03/1983,29/03/1983
2019/01 situacion a  01/01/2019,15-00-000-B-P-052,00-00-000-E-E-001,Otras entidades de caracter local,"24,50","24,50",ESCRITURA,"de const. de 26/12/1985 (Decreto 372/1985, 10-12)",26/12/1985
2019/01 situacion a  01/01/2019,15-00-000-B-P-052,15-00-000-B-P-011,"Sprilur, S.A.","51,00","51,00",ESCRITURA,"de const. de 26/12/1985 (Decreto 372/1985, 10-12)",26/12/1985
2019/01 situacion a  01/01/2019,15-00-000-B-P-052,15-20-000-D-D-000,Diputación Foral de Guipúzcoa,"24,50","24,50",ESCRITURA,"de const. de 26/12/1985 (Decreto 372/1985, 10-12)",26/12/1985
2019/01 situacion a  01/01/2019,15-00-000-B-P-108,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"100,00","100,00",ESCRITURA,"de const. de 21/10/2003 (Dec. 215/2003, de 23-09)",12/11/2003
2019/01 situacion a  01/01/2019,15-00-000-F-P-107,00-00-000-F-F-000,Privado,"31,95","31,95",ESCRITURA,de ampliación c.s. (R.M. 11/05/2007),11/05/2007
2019/01 situacion a  01/01/2019,15-00-000-F-P-107,15-00-000-F-P-105,"Hazilur Enpresen Sustapena, S.A.","68,05","68,05",ESCRITURA,de extinción por fusión abs. (R.M.27/01/2016),27/01/2016
2019/01 situacion a  01/01/2019,15-00-000-B-P-014,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"100,00","100,00",ESCRITURA,"de compra-venta 03/06/1988 (Dec. 132/1988, 24/05)",03/06/1988
2019/01 situacion a  01/01/2019,15-00-000-B-P-114,15-00-000-B-P-006,"Sociedad para la Transformación Competitiva - Eraldaketa Lehiakorrerako Sozietatea, S.A. (SPRI)","100,00","100,00",ESCRITURA,"de constitución (Dec.241/2017, 31-10)",28/12/2017
2019/01 situacion a  01/01/2019,15-00-000-B-P-028,15-00-000-B-U-003,Osakidetza-Servicio Vasco de Salud,"100,00","100,00",LEY,"8/1997, 26-6 BO País Vasco nº 138 de 21/07/1997",01/01/1998
2019/01 situacion a  01/01/2019,15-01-008-C-C-000,00-00-000-F-F-008,Bancos o Cajas de Ahorro,"20,00","20,00",ACUERDO,D. Foral de Davarra (Agosto 1977),11/01/1980
2019/01 situacion a  01/01/2019,15-01-008-C-C-000,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"30,00","30,00",ACUERDO,Diputación Foral de Navarra (Agosto 1977),11/01/1980
2019/01 situacion a  01/01/2019,15-01-008-C-C-000,15-01-059-A-A-000,Vitoria-Gasteiz,"50,00","50,00",ACUERDO,Diputación Foral de Navarra (Agosto 1977),11/01/1980
2019/01 situacion a  01/01/2019,15-00-000-X-P-013,00-00-000-F-F-005,"Cámaras de Comercio, Industria y Navegación/Agrarias/Mineras","25,00","25,00",ESCRITURA,"de const. de 23/06/1994 (Dec. 158/1994, de 12-04)",07/11/1994
2019/01 situacion a  01/01/2019,15-00-000-X-P-013,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"25,00","25,00",ESCRITURA,"de const. de 23/06/1994 (Dec. 158/1994, de 12-04)",07/11/1994
2019/01 situacion a  01/01/2019,15-00-000-X-P-013,15-01-000-D-D-000,Diputación Foral de Alava,"25,00","25,00",ESCRITURA,"de const. de 23/06/1994 (Dec. 158/1994, de 12-04)",07/11/1994
2019/01 situacion a  01/01/2019,15-00-000-X-P-013,15-01-059-A-A-000,Vitoria-Gasteiz,"25,00","25,00",ESCRITURA,"de const. de 23/06/1994 (Dec. 158/1994, de 12-04)",07/11/1994
2019/01 situacion a  01/01/2019,15-20-005-C-C-000,00-00-000-E-E-000,"Otras entidades de caracter estatal (Ayuntamientos Irún, Errentería, Donostia, Eibar...)","10,00","10,00",ESCRITURA,de 14/02/2011 (Convenio Colab. BOPV 15/11/2010),14/02/2011
2019/01 situacion a  01/01/2019,15-20-005-C-C-000,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"45,00","45,00",ESCRITURA,de 14/02/2011 (Convenio Colab. BOPV 15/11/2010),14/02/2011
2019/01 situacion a  01/01/2019,15-20-005-C-C-000,15-20-000-D-D-000,Diputación Foral de Guipúzcoa,"45,00","45,00",ESCRITURA,de 14/02/2011 (Convenio Colab. BOPV 15/11/2010),14/02/2011
2019/01 situacion a  01/01/2019,15-00-000-X-P-101,00-00-000-E-E-001,Otras entidades de caracter local,"50,00","50,00",ESCRITURA,de const. de 07/06/2002 (RM 14/10/2002),14/10/2002
2019/01 situacion a  01/01/2019,15-00-000-X-P-101,15-00-000-B-P-004,"Eusko Jaurlaritzaren lnformatika Elkartea, A.B. - Sociedad Informática del Gobierno Vasco, S.A. (EJIE)","50,00","50,00",ESCRITURA,de const. de 07/06/2002 (RM 14/10/2002),14/10/2002
2019/01 situacion a  01/01/2019,15-00-000-F-P-110,00-00-000-F-F-000,Privado,"50,00","50,00",ESCRITURA,"de constitución de 13/10/2010 (Dec.255/2010,05-10)",12/11/2010
2019/01 situacion a  01/01/2019,15-00-000-F-P-110,15-00-000-B-U-002,Ente Vasco de la Energía (EVE),"50,00","50,00",ESCRITURA,"de constitución de 13/10/2010 (Dec.255/2010,05-10)",12/11/2010
2019/01 situacion a  01/01/2019,15-00-000-X-P-010,00-00-000-F-F-000,Privado (SEA-Empresarios Alaveses),"22,36","22,36",ESCRITURA,"de const. de 27/12/1989 (Dec. 143/1992, de 20-06)",24/07/1990
2019/01 situacion a  01/01/2019,15-00-000-X-P-010,00-00-000-F-F-005,"Cámaras de Comercio, Industria y Navegación/Agrarias/Mineras","4,86","4,86",ESCRITURA,"de const. de 27/12/1989 (Dec. 143/1992, de 20-06)",24/07/1990
2019/01 situacion a  01/01/2019,15-00-000-X-P-010,00-00-000-F-F-008,Bancos o Cajas de Ahorro,"13,21","13,21",ESCRITURA,"de const. de 27/12/1989 (Dec. 143/1992, de 20-06)",24/07/1990
2019/01 situacion a  01/01/2019,15-00-000-X-P-010,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"15,82","15,82",ESCRITURA,"de const. de 27/12/1989 (Dec. 143/1992, de 20-06)",24/07/1990
2019/01 situacion a  01/01/2019,15-00-000-X-P-010,15-01-000-D-P-004,"Álava Agencia Desar., S.A.","39,77","39,77",ESCRITURA,"de const. de 27/12/1989 (Dec. 143/1992, de 20-06)",24/07/1990
2019/01 situacion a  01/01/2019,15-00-000-X-P-010,15-01-059-A-A-000,Vitoria-Gasteiz,"3,98","3,98",ESCRITURA,"de const. de 27/12/1989 (Dec. 143/1992, de 20-06)",24/07/1990
2019/01 situacion a  01/01/2019,15-48-013-C-C-000,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"50,00","50,00",LEY,"44/1975, 30-12 (traspaso RD 1446/1981 BOE 18/7/81)",01/06/1981
2019/01 situacion a  01/01/2019,15-48-013-C-C-000,15-48-000-D-D-000,Diputación Foral de Vizcaya,"50,00","50,00",LEY,"44/1975, 30-12 (traspaso RD 1446/1981 BOE 18/7/81)",01/06/1981
2019/01 situacion a  01/01/2019,15-00-000-B-P-042,00-00-000-E-E-001,Otras entidades de caracter local (Ayuntamiento Alto y Bajo Deba),"24,57","24,57",ESCRITURA,const. de 19/09/1984 (Acuerdo Gob. 17/07/1984),19/09/1984
2019/01 situacion a  01/01/2019,15-00-000-B-P-042,15-00-000-B-P-011,"Sprilur, S.A.","51,00","51,00",ESCRITURA,const. de 19/09/1984 (Acuerdo Gob. 17/07/1984),19/09/1984
2019/01 situacion a  01/01/2019,15-00-000-B-P-042,15-20-000-D-D-000,Diputación Foral de Guipúzcoa,"24,43","24,43",ESCRITURA,const. de 19/09/1984 (Acuerdo Gob. 17/07/1984),19/09/1984
2019/01 situacion a  01/01/2019,15-00-000-B-P-023,00-00-000-F-F-000,"Privado (Kutxabank, S.A. y Laboral Kutxa)","21,37","21,37",ESCRITURA,de ampliac. C.S. (R.M.16/03/2000),16/03/2000
