version,codigo_ente,codigo,actividad,fuente_alta,inf_fuente_alta,alta_desde
2019/01 situacion a  01/01/2019,07-00-000-B-U-001,O841,Administración Pública y de la política económica y social,LEY,"13/1990, 28-11",15/12/1990
2019/01 situacion a  01/01/2019,07-37-005-H-H-000,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,ESCRITURA,"Constitución Nº1124, de 04/07/2005.Res.06/06/2006",06/06/2006
2019/01 situacion a  01/01/2019,07-37-005-H-H-000,O8411,Actividades generales de la Administración Pública,ESCRITURA,"Constitución Nº1124, de 04/07/2005.Res.06/06/2006",06/06/2006
2019/01 situacion a  01/01/2019,07-47-010-C-C-000,N8230,Organización de convenciones y ferias de muestras,ESCRITURA,"de Estatutos nº 1787, de 23/09/1996",23/09/1996
2019/01 situacion a  01/01/2019,07-00-000-H-H-001,R910,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",ESCRITURA,const. nº 679 de 14/03/1992 (O. 30/11 BO 15/1993),30/12/1992
2019/01 situacion a  01/01/2019,07-00-000-H-H-001,S9499,Otras actividades asociativas n.c.o.p.,ESCRITURA,const. nº 679 de 14/03/1992 (O. 30/11 BO 15/1993),30/12/1992
2019/01 situacion a  01/01/2019,07-00-000-B-W-004,P8543,Educación universitaria,REAL DECRETO,"907/1995, de 2 de Junio (BOE 1-08-1995)",01/10/1995
2019/01 situacion a  01/01/2019,07-47-010-H-H-000,O8411,Actividades generales de la Administración Pública,ESCRITURA,"Constitución nº3206,de 13/12/2004. Res.15/02/2005",15/02/2005
2019/01 situacion a  01/01/2019,07-00-000-B-U-008,K6492,Otras actividades crediticias,DECRETO,"67/2011, de 15 de diciembre, aprueba Reglamento",22/12/2011
2019/01 situacion a  01/01/2019,07-00-000-B-U-008,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,LEY,"19/2010, de 22 de diciembre,de Medidas Financiera",01/01/2011
2019/01 situacion a  01/01/2019,07-37-003-C-C-000,R932,Actividades recreativas y de entretenimiento,ESTATUTOS,Acta Constitución de 21/03/1994. BOCyL nº 102/1994,21/03/1994
2019/01 situacion a  01/01/2019,07-37-003-C-C-000,R9329,Otras actividades recreativas y de entretenimiento,ESTATUTOS,Acta Constitución de 21/03/1994. BOCyL nº 102/1994,21/03/1994
2019/01 situacion a  01/01/2019,07-00-000-B-W-002,P8543,Educación universitaria,REAL DECRETO,"907/1995, de 2 de Junio (BOE 1-08-1995)",01/10/1995
2019/01 situacion a  01/01/2019,07-37-004-H-H-000,P855,Otra educación,ORDEN,OM 6-9-2001,06/09/2001
2019/01 situacion a  01/01/2019,07-00-000-B-O-003,O8412,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",LEY,"2/1995, 6-4",12/04/1995
2019/01 situacion a  01/01/2019,15-00-000-X-P-115,F4212,Construcción de vías férreas de superficie y subterráneas,ESTATUTOS,"Esc.de const. de 16/12/2010 (Dec. 273/2010,26/10)",08/02/2011
2019/01 situacion a  01/01/2019,15-00-000-X-P-108,F4110,Promoción inmobiliaria,ESTATUTOS,"Esc. cons. de 14/04/2005 (Dec. 60/2005, de 29-03)",26/04/2005
2019/01 situacion a  01/01/2019,15-00-000-X-P-108,L6832,Gestión y administración de la propiedad inmobiliaria,ESTATUTOS,"Esc. cons. de 14/04/2005 (Dec. 60/2005, de 29-03)",26/04/2005
2019/01 situacion a  01/01/2019,15-20-003-C-C-000,S9499,Otras actividades asociativas n.c.o.p.,ESTATUTOS,Acuerdo de 29 de octubre de 1985,29/10/1985
2019/01 situacion a  01/01/2019,15-20-005-H-H-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Escr. nº 1123 de 22/3/1999 (R.F. 22/6/1999),22/06/1999
2019/01 situacion a  01/01/2019,15-00-000-B-P-007,F4110,Promoción inmobiliaria,ESCRITURA,"de const. de 30/09/1985 (Dec.288/1985, 24-09)",30/09/1985
2019/01 situacion a  01/01/2019,15-20-015-H-H-000,O8411,Actividades generales de la Administración Pública,ESTATUTOS,Escr. constitución de 06/09/2012 (R.F. 10/12/2012),10/12/2012
2019/01 situacion a  01/01/2019,15-00-000-B-P-010,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,"Esc.de const. de 26/01/1983 (Dec. 218/1982, 08-11)",26/01/1983
2019/01 situacion a  01/01/2019,15-00-013-H-H-000,M7220,Investigación y desarrollo experimental en ciencias sociales y humanidades,ESTATUTOS,Escritura nº 430 de 09/03/2012 (R.F. 19/06/2012),19/06/2012
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,F4110,Promoción inmobiliaria,ESTATUTOS,"Esc.const.de 26/01/1994 (Dec.335/1993, 28-12)",12/07/1994
2019/01 situacion a  01/01/2019,15-00-004-N-N-000,M7211,Investigación y desarrollo experimental en biotecnología,ESCRITURA,Esc.constitución 03/03/2011 (Reg Asoc. 07/07/2011),07/07/2011
2019/01 situacion a  01/01/2019,15-00-000-X-P-117,F4110,Promoción inmobiliaria,ESTATUTOS,Esc. constitución 22/11/2007 (RM 31/12/2007),31/12/2007
2019/01 situacion a  01/01/2019,15-00-000-B-P-061,F4110,Promoción inmobiliaria,ESCRITURA,"de const. de 21/03/1990 (Dec.248/1989, 31-10)",02/05/1990
2019/01 situacion a  01/01/2019,15-00-000-B-P-063,F4110,Promoción inmobiliaria,ESTATUTOS,"Esc.const. de 05/06/1991 (Dec. 270/1990, 09-10)",13/09/1991
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,F4110,Promoción inmobiliaria,ESTATUTOS,"Esc.const.de 21/10/1992 (Dec.232/1992,11-08)",04/02/1993
2019/01 situacion a  01/01/2019,15-00-000-F-P-095,D352,Producción de gas; distribución por tubería de combustibles gaseosos,ESTATUTOS,Esc.compraventa de participaciones de 05/03/2015,05/03/2015
2019/01 situacion a  01/01/2019,15-00-000-B-P-109,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,ESTATUTOS,"Esc. const. de 11/10/2006 (Dec. 159/2006, 26/07)",21/12/2006
2019/01 situacion a  01/01/2019,15-00-000-X-P-112,H4931,Transporte terrestre urbano y suburbano de pasajeros,ESTATUTOS,Escrt. const. de 18/02/1993 (R.M. 25/02/1993),25/02/1993
2019/01 situacion a  01/01/2019,15-00-014-N-N-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Esc. constitución 05/11/2002 (Reg Asoc.27/03/2003),27/03/2003
2019/01 situacion a  01/01/2019,15-00-010-H-H-000,P8532,Educación secundaria técnica y profesional,ESTATUTOS,Escr. nº 498 de 22/2/1993 (R.F. 18/03/1994),18/03/1994
2019/01 situacion a  01/01/2019,15-00-000-B-V-007,O8412,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",LEY,"7/1993, 21-12 BO País Vasco nº 4 de 07/01/1994",08/01/1994
2019/01 situacion a  01/01/2019,15-00-000-X-P-041,J5914,Actividades de exhibición cinematográfica,ESTATUTOS,"Esc. const. de 20/12/1990 (Dec.235/1990, de 11-09)",16/03/1991
2019/01 situacion a  01/01/2019,15-00-000-B-U-013,O8411,Actividades generales de la Administración Pública,ESTATUTOS,"Ley 4/1984, de 15/11 (BOPV 05/12/1984)",06/12/1984
2019/01 situacion a  01/01/2019,15-00-000-B-P-008,K6499,"Otros servicios financieros, excepto seguros y fondos de pensiones n.c.o.p.",ESCRITURA,"de const. de 04/10/1985 (Dec.294/1985, 17-09)",04/10/1985
2019/01 situacion a  01/01/2019,15-00-000-B-V-002,O8411,Actividades generales de la Administración Pública,LEY,"16/1983, 27-7 BO País Vasco nº 117 de 06/08/1983",07/08/1983
2019/01 situacion a  01/01/2019,15-00-000-X-P-122,K6420,Actividades de las sociedades holding,ESTATUTOS,"Esc. de const. de 28/07/2008 (Dec.121/2008, 24-06)",02/10/2008
2019/01 situacion a  01/01/2019,15-00-011-N-N-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Esc.constitución 11/05/2009 (Reg Asoc. 23/06/2009),23/06/2009
2019/01 situacion a  01/01/2019,15-00-015-H-H-000,M7120,Ensayos y análisis técnicos,ESTATUTOS,Esc. constitución de 15/12/1994 (R.F. 25/09/1995),25/09/1995
2019/01 situacion a  01/01/2019,15-00-000-B-P-102,R931,Actividades deportivas,ESTATUTOS,"Esc. compra-venta de acciones (Dec.196/2003,29/07)",25/08/2003
2019/01 situacion a  01/01/2019,15-00-000-B-U-012,M6910,Actividades jurídicas,ESTATUTOS,"Ley 4/2012, de 23/02 (BOPV 05/03/2012)",06/03/2012
2019/01 situacion a  01/01/2019,15-00-000-B-V-004,O8411,Actividades generales de la Administración Pública,LEY,"4/1986, 23-4 BO País Vasco nº 105 de 30/05/1986",30/05/1986
2019/01 situacion a  01/01/2019,15-00-018-H-H-000,M7220,Investigación y desarrollo experimental en ciencias sociales y humanidades,ESTATUTOS,Escr. nº 1.100 de 25/04/2012 (R.F. 02/07/2012),02/07/2012
2019/01 situacion a  01/01/2019,15-00-000-B-P-006,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,ESCRITURA,"de const. de 21/09/1981 (Ley 5/1981, 10-6)",21/09/1981
2019/01 situacion a  01/01/2019,15-00-000-B-U-005,O8411,Actividades generales de la Administración Pública,LEY,"2/2004, 25-2 BO País Vasco nº 44 de 04/03/2004",25/02/2004
2019/01 situacion a  01/01/2019,15-00-000-B-P-013,H4910,Transporte interurbano de pasajeros por ferrocarril,ESTATUTOS,"Escr.de const. de 25/06/1982 (Dec.105/1982, 24-05)",25/06/1982
2019/01 situacion a  01/01/2019,15-20-013-H-H-000,P8552,Educación cultural,ESTATUTOS,Escr. nº 3.870 de 22/11/2004 (R.F. 05/09/2005),05/09/2005
2019/01 situacion a  01/01/2019,15-00-000-X-P-114,S9499,Otras actividades asociativas n.c.o.p.,ESTATUTOS,"Esc. de cons. de 22/01/2007 (Dec. 270/2006, 16/12)",26/02/2007
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,N8299,Otras actividades de apoyo a las empresas n.c.o.p.,ESTATUTOS,"Esc.const. de 22/12/1988 (Dec.228/1988, 06-09)",22/12/1988
2019/01 situacion a  01/01/2019,15-00-000-F-P-109,B0811,"Extracción de piedra ornamental y para la construcción, piedra caliza, yeso, creta y pizarra",ESTATUTOS,Esc.constitución de 18/11/2004 (RM 28/01/2005),28/01/2005
2019/01 situacion a  01/01/2019,15-00-000-X-P-005,F4110,Promoción inmobiliaria,ESTATUTOS,"esc.const. de 13/07/1992 (Dec. 193/1992, de 07-07)",10/02/1993
2019/01 situacion a  01/01/2019,15-00-000-B-P-011,F4110,Promoción inmobiliaria,ESTATUTOS,"Esc.const. de 02/03/1983 (Dec.241/1982, 20-12)",02/03/1983
2019/01 situacion a  01/01/2019,15-00-000-X-P-105,N8230,Organización de convenciones y ferias de muestras,ESTATUTOS,"Esc. const. de 06/03/2001 (Dec.301/2000, 26-12)",28/06/2001
2019/01 situacion a  01/01/2019,15-00-000-X-P-102,H5223,Actividades anexas al transporte aéreo,ESTATUTOS,"Esc.const. de 03/10/2001 (Decreto 162/2001, 30-7)",24/10/2001
2019/01 situacion a  01/01/2019,15-00-000-B-P-002,J6020,Actividades de programación y emisión de televisión,ESTATUTOS,"Escr.de const. de 04/11/1982 (Dec. 157/1982, 19-7)",04/11/1982
2019/01 situacion a  01/01/2019,15-00-000-X-P-060,M7022,Otras actividades de consultoría de gestión empresarial,ESTATUTOS,"Esc.const. de 24/03/1997 (Dec. 285/1996, 10-12)",15/05/1997
2019/01 situacion a  01/01/2019,15-00-000-B-P-017,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,ESTATUTOS,"Esc.const.nº621 de 29/03/1983 (Dec.19/1988, 14-02)",29/03/1983
2019/01 situacion a  01/01/2019,15-00-000-B-P-052,F4110,Promoción inmobiliaria,ESTATUTOS,"Esc. de const. de 26/12/1985 (Dec 372/1985, 10-12)",26/12/1985
2019/01 situacion a  01/01/2019,15-00-009-N-N-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Esc. const. de 28/08/2008 (Reg.Asoc. 15/01/2009),15/01/2009
2019/01 situacion a  01/01/2019,15-00-005-N-N-000,O8412,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",ESTATUTOS,Acuerdo Consejo de Gobierno de 14/12/2010,14/12/2010
2019/01 situacion a  01/01/2019,15-00-000-B-P-108,J6190,Otras actividades de telecomunicaciones,ESTATUTOS,"Esc. de cons. de 21/10/2003 (Dec. 215/2003, 23-09)",12/11/2003
2019/01 situacion a  01/01/2019,15-00-000-F-P-107,M7211,Investigación y desarrollo experimental en biotecnología,ESTATUTOS,Esc. de const. de 10/05/2006 (R.M. 30/05/2006),30/05/2006
2019/01 situacion a  01/01/2019,15-00-002-H-H-000,M7320,Estudio de mercado y realización de encuestas de opinión pública,ESTATUTOS,Escr. nº 2069 de 6/8/1998 (R.F. 20/07/1999),20/07/1999
2019/01 situacion a  01/01/2019,15-00-013-N-N-000,M7211,Investigación y desarrollo experimental en biotecnología,ESTATUTOS,Acta const. de 11/10/2002 (Reg Asoc. 29/01/2003),29/01/2003
2019/01 situacion a  01/01/2019,15-48-012-H-H-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Esc. const. de 28/11/1997 (R.F. 22/12/1997),22/12/1997
2019/01 situacion a  01/01/2019,15-00-000-B-P-014,M72,Investigación y desarrollo,ESTATUTOS,"de compra-venta 03/06/1988 (Dec.132/1988, 24/05)",03/06/1988
2019/01 situacion a  01/01/2019,15-00-000-B-V-013,O8411,Actividades generales de la Administración Pública,LEY,"4/2014, 27-11 BO País Vasco nº230 de 02/12/2014",01/07/2015
2019/01 situacion a  01/01/2019,15-00-000-B-P-114,N8299,Otras actividades de apoyo a las empresas n.c.o.p.,ESTATUTOS,"Escritura de constitución (Dec.241/2017, 31-10)",28/12/2017
2019/01 situacion a  01/01/2019,15-00-000-B-P-028,Q8690,Otras actividades sanitarias,ESTATUTOS,"Esc. de const. de 24/07/1992 (Dec.159/1992, 09-06)",24/07/1992
2019/01 situacion a  01/01/2019,15-00-000-B-V-010,O8411,Actividades generales de la Administración Pública,LEY,"3/2011, 13-10 BO País Vasco nº 207 de 02/11/2011",03/11/2011
2019/01 situacion a  01/01/2019,15-01-008-C-C-000,P8559,Otra educación n.c.o.p.,ESTATUTOS,Acuerdo de la Diputación Foral de Álava Agosto 77,11/01/1980
2019/01 situacion a  01/01/2019,15-00-000-X-P-013,H5223,Actividades anexas al transporte aéreo,ESTATUTOS,"Esc. de const. de 23/06/1994 (Dec. 158/1994,12-04)",07/11/1994
2019/01 situacion a  01/01/2019,15-00-012-N-N-000,O,Administración Pública y defensa; Seguridad Social obligatoria,ESTATUTOS,Esc. constitución de 20/02/2014 (R.A. 14/05/2014),14/05/2014
2019/01 situacion a  01/01/2019,15-00-000-B-U-001,K6420,Actividades de las sociedades holding,LEY,"5/1982, 20/5 BO País Vasco nº 71 de 02/06/1982",03/06/1982
2019/01 situacion a  01/01/2019,15-00-000-B-U-007,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,LEY,"15/2007, 28-12 BO País Vasco nº 250 de 31/12/2007",01/01/2008
2019/01 situacion a  01/01/2019,15-00-008-N-N-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Esc.constitución 17/04/2008 (Reg Asoc. 07/10/2008),07/10/2008
2019/01 situacion a  01/01/2019,15-00-000-B-U-011,S9499,Otras actividades asociativas n.c.o.p.,ESTATUTOS,"Ley 6/1986, de 27/05 (BOE 30/03/2012)",30/03/2012
2019/01 situacion a  01/01/2019,15-20-005-C-C-000,M7022,Otras actividades de consultoría de gestión empresarial,ESTATUTOS,Escr. 14/02/2011 (Convenio Colab. BOPV 15/11/2010),14/02/2011
2019/01 situacion a  01/01/2019,15-00-000-X-P-101,N8299,Otras actividades de apoyo a las empresas n.c.o.p.,ESTATUTOS,Esc.const. de 07/06/2002,14/10/2002
2019/01 situacion a  01/01/2019,15-00-003-H-H-000,A0161,Actividades de apoyo a la agricultura,ESTATUTOS,Escr. nº 207 de 10/01/2001 (R.F. 29/03/2001),29/03/2001
2019/01 situacion a  01/01/2019,15-00-006-N-N-000,P8560,Actividades auxiliares a la educación,ESCRITURA,de constitución,22/03/2006
2019/01 situacion a  01/01/2019,15-00-000-F-P-110,D3514,Comercio de energía eléctrica,ESTATUTOS,Esc.constitución de 13/10/2010 (RM 12/11/2010),12/11/2010
2019/01 situacion a  01/01/2019,15-48-010-H-H-000,R9102,Actividades de museos,ESTATUTOS,Escr. nº 1.936 de 30/09/2002 (R.F. 03/05/2004),03/05/2004
2019/01 situacion a  01/01/2019,15-01-004-H-H-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Orden de 06/11/1997 Inscripción R.Fundaciones,06/11/1997
2019/01 situacion a  01/01/2019,15-00-000-X-P-010,H5221,Actividades anexas al transporte terrestre,ESTATUTOS,"esc.de const. de 27/12/1989 (Dec. 143/1992, 20-06)",24/07/1990
2019/01 situacion a  01/01/2019,15-00-021-H-H-000,R9102,Actividades de museos,ESTATUTOS,Acuerdo Patronato 11/07/2002 modific. de Estatutos,11/07/2002
2019/01 situacion a  01/01/2019,15-48-013-C-C-000,H4931,Transporte terrestre urbano y suburbano de pasajeros,ESTATUTOS,"RD 1769/1976, 18-06 (traspaso RD 1446/1981, 19-06)",01/06/1981
2019/01 situacion a  01/01/2019,15-00-000-B-P-042,F4110,Promoción inmobiliaria,ESTATUTOS,Esc.const. de 19/09/1984 (Acuerdo Gob. 17/07/1984),19/09/1984
2019/01 situacion a  01/01/2019,15-00-019-H-H-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Escr. nº 1.101 de 25/04/2012 (R.F. 29/06/2012),29/06/2012
2019/01 situacion a  01/01/2019,15-00-000-B-P-023,F4110,Promoción inmobiliaria,ESTATUTOS,"Esc. de const. de 12/02/1990 (Dec.258/1989, 21-11)",26/03/1990
2019/01 situacion a  01/01/2019,15-00-000-B-U-004,H5221,Actividades anexas al transporte terrestre,LEY,"6/2004, 21-5 BO País Vasco nº 103 de 02/06/2004",02/09/2004
2019/01 situacion a  01/01/2019,15-00-003-N-N-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Esc.const de 17/02/2010 (Reg Asoc. 14/06/2010),14/06/2010
2019/01 situacion a  01/01/2019,15-00-000-X-P-106,M7111,Servicios técnicos de arquitectura,ESTATUTOS,"Esc. const. de 11/07/2005 (Decreto 71/2005, 05-04)",01/08/2005
2019/01 situacion a  01/01/2019,15-00-000-B-V-009,P8559,Otra educación n.c.o.p.,LEY,"15/2012, 28-6 BO País Vasco nº 132 de 06/07/2012",07/07/2012
2019/01 situacion a  01/01/2019,15-00-005-H-H-000,R9001,Artes escénicas,ESTATUTOS,Escr. nº 453 de 14/7/1997 (R.F. 28/07/1997),28/07/1997
2019/01 situacion a  01/01/2019,15-00-000-B-P-038,F4122,Construcción de edificios no residenciales,ESTATUTOS,"Esc.const. de 11/12/1985 (Dec.159/1990, 05-06)",11/12/1985
2019/01 situacion a  01/01/2019,15-00-000-B-P-095,F4110,Promoción inmobiliaria,ESTATUTOS,"Esc.const. de 30/11/2000 (Dec.125/2000, 04-07)",03/04/2001
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,O842,Prestación de servicios a la comunidad en general,DECRETO,"36/1997, 18-02 (BOPV 03/03/1997)",03/03/1997
2019/01 situacion a  01/01/2019,15-48-013-H-H-000,R9102,Actividades de museos,ESTATUTOS,Esc. nº 2274 de 15/11/2000 (R.F. 29/03/2001),29/03/2001
2019/01 situacion a  01/01/2019,15-00-000-B-P-110,D3519,Producción de energía eléctrica de otros tipos,ESTATUTOS,Esc. const. de 15/01/2004 (RM 25/02/2004),25/02/2004
2019/01 situacion a  01/01/2019,15-00-000-X-P-113,F4110,Promoción inmobiliaria,ESTATUTOS,Esc.const. de 29/12/2000,06/03/2001
2019/01 situacion a  01/01/2019,15-00-000-B-V-005,O8411,Actividades generales de la Administración Pública,LEY,"2/1988, 5-2 BO País Vasco nº 45 de 04-03-1988",04/03/1988
2019/01 situacion a  01/01/2019,15-48-015-N-N-000,N8299,Otras actividades de apoyo a las empresas n.c.o.p.,ESTATUTOS,Esc.constitución 09/05/1991 (Reg Asoc. 18/12/1991),18/12/1991
2019/01 situacion a  01/01/2019,15-00-016-H-H-000,J5917,Actividades de distribución cinematográfica y de vídeo,ESTATUTOS,escr. nº 3.984 de 29/11/2004 (R.F. 27/05/2005),27/05/2005
2019/01 situacion a  01/01/2019,15-00-000-B-P-111,L6820,Alquiler de bienes inmobiliarios por cuenta propia,ESTATUTOS,"Esc. de declaración de unip. (Dec.65/2011, 29/03)",17/06/2011
