version,comunidad,codigo_ente,tipo_ente,accionista_mayoritario,nombre,cif,capital_social,finalidad,regimen_contable,regimen_presupuestario,sector_admin_publica,fuente_alta,alta_desde,ente_proviene,direccion,localidad,codigo_postal,provincia,telefono,fax,sitio_web,email
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-V-012,OO.AA.ADMINISTRATIVOS,,Instituto Canario de Calidad Agroalimentaria,Q3800459D,0,"Materia de calidad Agroalimentaria, control y certificación. así como potestad sancionadora",Público,Limitativo,Si - CCAA                          ,"LEY 1/2005, 22/04. BOC 83, 28/04/2005",29/04/2005, ,Avenida José Manuel Guimerá 10,Santa Cruz de Tenerife,38071,Santa Cruz de Tenerife,922476500,922476738,www.gobiernodecanarias.org/agricultura,icca@gobiernodecanarias.org
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-P-011,SOCIEDADES MERCANTILES,C. Autónoma,"Hoteles Escuela de Canarias, S.A.U. (HECANSA)",A35233691,"6.935.680,00",Impartición y fomento de la formación docente relativa a hostelería y turismo.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 5550 de 28/12/1989,20/03/1990, ,Calle Albareda (Edificio Woermann) 38,Las Palmas de Gran Canaria,35017,Las Palmas,828010300,828010301,www.hecansa.com,vsanchez@hecansa.com
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-V-008,OO.AA.ADMINISTRATIVOS,,Servicio Canario de la Salud,Q8555011I,0,Desarrollo de las competencias en materia de promoción y protección de la salud,Público,Limitativo,Si - CCAA                          ,"LEY 11/1994, 26-7. BOC 96, 05/08/1994",25/08/1994, ,Calle Dr.Juan Bosch Millares Dr. Juan Bosch Millares 1,Las Palmas de Gran Canaria,35004,Las Palmas,928308137,928308150,www.gobiernodecanarias.org/sanidad/scs,ewebscs@gobiernodecanarias.org
2019/01 situacion a  01/01/2019,Canarias,05-00-002-H-H-000,FUNDACIONES,,Fundación Canaria para la Acción Exterior (FUCAEX),G38966834,0,"Fomento y apoyo de actividades, acciones y programas destinados a reforzar la presencia de la CC.AA. de Canarias en el exterior",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 1597 de 15/10/2008,15/10/2008, ,Calle José Manuel Guimerá (Edif. Usos Múltiples 2 - 2ª planta) 10,Santa Cruz de Tenerife,38071,Santa Cruz de Tenerife,922592090,922477082,www.fucaex.org,fucaex@canarias.org  -  fucaex@fucaex.org  -  info@fucaex.org
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-V-007,OO.AA.ADMINISTRATIVOS,,Agencia Canaria de Protección del Medio Natural,Q3500326H,0,"Inspección y sanción en materia medioambiental y de ordenación de los recursos naturales, territorial y urbanística.",Público,Limitativo,Si - CCAA                          ,"LEY 9/1999, 13-5. BOC nº 61 de 14/05/1999",15/05/1999, ,Calle Venegas 65,Las Palmas de Gran Canaria,35003,Las Palmas,928455600,928455612,www.gobcan.es/cmayot,medioambiente@gobiernodecanarias.org
2019/01 situacion a  01/01/2019,Canarias,05-00-013-H-H-000,FUNDACIONES,,Fundación Observatorio Ambiental del Puerto de Granadilla,G38951836,0,Colaborar con los departamentos e instituciones de la Comunidad Autónoma de Canarias y de otros archipiélagos macaronésicos.,Privado,Estimativo,Si - Estado                        ,ESCRITURA nº 1086 de 01/04/2008 BOE nº  53 de 03/03/2009,14/10/2008, ,Avenida Francisco La Roche 49,Santa Cruz de Tenerife,38001,Santa Cruz de Tenerife,,,www.oag-fundacion.org,
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-U-003,ENTES PÚBLICOS,,Radiotelevisión Canaria (RTVC),Q8850005C,0,Radiodifusión y Televisión en la Comunidad Autónoma de Canarias,Público,Limitativo,Si - CCAA                          ,"LEY 8/1984, 11-12. BOC 132, 17/12/1984",18/12/1984, ,Calle Bravo Murillo 5-1º,Sta. Cruz de Tenerife,38003,SANTA CRUZ DE TENERIFE,922298004,922273173,www.tvcanaria.tv,Lreyesv@tvcanaria.tv
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-P-003,SOCIEDADES MERCANTILES,C. Autónoma,"Gestión Urbanística de Las Palmas, S.A, en liquidación (GESTUR-LAS PALMAS)",A35046374,"3.182.359,09",Gestión Urbanística,Privado,Estimativo,Si - CCAA                          ,"REAL DECRETO 810/1985, 30-4 BOE nº 132 de 03/06/1985",03/06/1985, ,Calle Bravo Murillo 34,Las Palmas de Gran Canaria,35003,Las Palmas,928364544,368666,www.gesturlp.es,registro@gestur.es
2019/01 situacion a  01/01/2019,Canarias,05-38-006-H-H-000,FUNDACIONES,,Fundación Canaria para el Desarrollo de la Universidad de La Laguna,G76520048,0,Propiciar el fortalecimiento y desarrollo de la Universidad de La Laguna,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 2.231 de 07/07/2010, 07/07/2010, ,Plaza Santo Domingo s/n,San Cristobal de La Laguna,,,,,www.fundesull.ull.es,
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-V-011,OO.AA.ADMINISTRATIVOS,,Instituto Canario de la Vivienda,Q3800444F,0,Gestión de las competencias en materia de vivienda atribuidas a la Administración Pública de la Comunidad Autónoma de Canarias y a los Cabildos Insula,Público,Limitativo,Si - CCAA                          ,"LEY 2/2003, 30 enero (BOC nº 27 de 10/02/2003)",10/03/2003, ,Calle J.R.Hamilton 16.,Sta. Cruz de Tenerife,38071,Santa Cruz de Tenerife,922473600,922473601,www.gobiernodecanarias.org,lc.vivienda@gobiernodecanarias.org
2019/01 situacion a  01/01/2019,Canarias,05-00-000-H-H-005,FUNDACIONES,,Fundación Canaria Museo de la Ciencia y la Tecnología de las Palmas de Gran Canaria (Museo Elder),G35497247,0,Creación y gestión del Museo de la Ciencia.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 3766BIS de 01/12/1997,01/12/1997, ,Urbanización Edificio Elder S/N,Las Palmas de Gran Canaria,35007,Las Palmas,828011828,828011001,www.museoelder.org,"museo.elder@museoelder.canariastelecom., eiderasesores@wanadoo.es"
2019/01 situacion a  01/01/2019,Canarias,50 -00-000-B-P-001,SOCIEDADES MERCANTILES,,Regional Geodata Air S.A.,A38669735,"2.000.000,00",Tomar información territorial y procesarla con el fin de elaborar cartografía y los datos precisos para producir sistemas de información geográfica.,Privado,Estimativo,No -                               ,ESCRITURA de constitución nº 290 de 22/02/2000,24/04/2002, ,Calle Malaga 23,Las Palmas de Gran Canaria,,,,,,
2019/01 situacion a  01/01/2019,Canarias,05-00-000-H-H-008,FUNDACIONES,,Fundación Canaria Centro Canario del Agua,G38526968,0,Promover la ciencia y tecnología del agua.,Privado,Estimativo,No -                               ,ESCRITURA de constitución nº  3738 de 14/12/1988,14/12/1988, ,Calle Castillo 40,Santa Cruz de Tenerife,38003,Santa Cruz de Tenerife,922298664,922296005,www.fcca.es,info@fcca.es
2019/01 situacion a  01/01/2019,Canarias,05-00-006-H-H-000,FUNDACIONES,,Fundación Parque Científico y Tecnológico de la Universidad de Las Palmas de Gran Canaria (FPCT),G76001007,0,"Promoción, gestión, mantenimiento y explotación del Parque Científico Tecnológico de la Universidad de Las Palmas de Gran Canaria.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 16/06/2008,16/06/2008, ,Calle Practicante Ignacio Rodríguez (Edificio Polivalente II del Campus Un de Tafira) s/n,Las Palmas de Gran Canaria,35017,Las Palmas,928454957,,http://fpct.ulpgc.es/,info@fpct.ulpgc.es
2019/01 situacion a  01/01/2019,Canarias,05-00-002-C-C-000,CONSORCIOS,,"Consorcio para el diseño, construcción, equipamiento y explotación de la Plataforma Oceánica de Canarias (PLOCAN)",Q3500385D,0,"Gestionar el diseño, construcción, equipamiento y explotación de la PLOCAN",Público,Limitativo,Si - Estado                        ,CONVENIO de 10/12/2007 BOE nº 83 de 05/04/2008,10/12/2007, ,Carretera de Taliarte s/n,Telde,35200,Gran Canaria,928134414,928133032,www.plocan.eu/index.php/es/,
2019/01 situacion a  01/01/2019,Canarias,05-00-000-H-H-001,FUNDACIONES,,Fundación Canaria para el Fomento del Trabajo (FUNCATRA),G38528220,0,Fomento del empleo.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 3811 de 31/12/1998, 31/12/1998, ,Avenida Anaga (Edificio Bahía) 7 - 2º,Santa Cruz de Tenerife,38001,Santa Cruz de Tenerife,922598301,,,deliaesther@canarias.org
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-P-013,SOCIEDADES MERCANTILES,C. Autónoma,"Sociedad Canaria de Fomento Económico, S.A.U. (PROEXCA)",A38282455,"1.602.899,28",Fomento de mecanismos de cooperación que contribuyan al desarrollo de empresas de la región,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   de constitución nº 3023 de 19/11/1991,06/02/1992, ,Calle Emilio Castelar 4,Palmas de Gran Canaria (Las),,Las Palmas,922470450,922248630,,administración@proexca.canarias.org
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-P-036,SOCIEDADES MERCANTILES,C. Autónoma,"TIC ULPGC, S.L.U.",B35871631,"40.000,00",Prestación de servicios relacionados con las tecnologías de la información y comunicación.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 1557 de 29/09/2005,02/12/2005, ,Calle Juan Quesada 30,Las Palmas de Gran Canaria,,Las Palmas,,,,
2019/01 situacion a  01/01/2019,Canarias,05-00-014-H-H-000,FUNDACIONES,,Fundación Canaria Lucio de Las Casas,G35621564,0,Concesión de becas ty ayudas universitarias.,Privado,Estimativo,No -                               ,ESCRITURA de constitución nº 166 de 29/02/2000,20/03/2003, ,Calle Juan de Quesada 30,Las Palmas de Gran Canaria,35001,Las Palmas,,,,
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-P-008,SOCIEDADES MERCANTILES,C. Autónoma,"S.A.U. de Promoción del Turismo, Naturaleza y Ocio (SATURNO)",A35245786,"4.796.076,59",Promoción y diversificación de la oferta turística.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 3856 de 28/12/1989,27/12/1990, ,Calle León y Castillo 200,Las Palmas de Gran Canaria,35004,Las Palmas,928297640,928296013,www.canarias-sapromocion.com,jrfalcon@saturno.canarias.org
2019/01 situacion a  01/01/2019,Canarias,05-00-005-H-H-000,FUNDACIONES,,Fundación Canaria Orotava Historia de la Ciencia,G38528824,0,Mediar entre la Comunidad Canaria y las diversas formas del saber científico y del desarrollo tecnológico que son el soporte de nuestra civilización,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   de constitución, 02/02/1999, ,Calle Calvario 17,La Orotava,,Tenerife,922322862,,,
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-P-021,SOCIEDADES MERCANTILES,C. Autónoma,"Gestión de Servicios para la Salud y Seguridad en Canarias, S.A. (GSC)",A35378066,"474.360,81",Gestión Sanitaria de Canarias.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 4063 de 21/10/94 Decr.191/1994,05/11/1994, ,"Calle Real del Castillo, 152 A - Centro 5ª planta 152 A",Las Palmas de Gran Canaria,35007,Las Palmas,928498600,928274274,www.gsccanarias.com,gsc@gsc.canarias.org
2019/01 situacion a  01/01/2019,Canarias,05-00-000-X-P-007,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Gran Telescopio de Canarias, S.A. (GRANTECAN, S.A.)",A38354460,"120.202,42",Gestionar e impulsar las actividades del Gran Telescopio de Canarias.,Privado,Estimativo,Si - Estado                        ,ESCRITURA de constitución nº  1557 de 11/05/1994,18/07/1994, ,Avenida Vía Lactea (Instituto de Astrofísica de Canarias) S/N,San Cristobal de la Laguna,38200,Santa Cruz de Tenerife,922315031,922315032,www.gtc.iac.es,gtc@iac.es
2019/01 situacion a  01/01/2019,Canarias,05-00-000-B-V-004,OO.AA.ADMINISTRATIVOS,,Instituto Canario de Igualdad,Q8550003A,0,Promover las condiciones que hagan real y efectiva la igualdad del hombre y la mujer en todos los ámbitos,Público,Limitativo,Si - CCAA                          ,"LEY 1/1994, 13-1. BOC 10, 24/01/1994",25/01/1994, ,Calle San Sebastián Edificio Felipe 53,Santa Cruz de Tenerife,38003,Santa Cruz de Tenerife,922474060,922474040,www.icmujer.org,icm@gobiernodecanarias.org
2019/01 situacion a  01/01/2019,Castilla y León,07-09-003-H-H-000,FUNDACIONES,,Fundación Instituto Castellano y Leonés de la Lengua,G09374117,0,Difundir y promover el uso y conocimiento del idioma español; promover y apoyar la formacion del profesorado de español en todos los grados enseñanza.,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA Constitución Nº295, de07/04/2000. Orden 06/03/2002",06/03/2002, ,Paseo Paseo de la Isla 1,BURGOS,09003,BURGOS,947256090,947264238,http://www.ilcyl.com,
2019/01 situacion a  01/01/2019,Castilla y León,07-00-000-H-H-009,FUNDACIONES,,Fundación del Servicio Regional de Relaciones Laborales,G47407663,0,"Atención a la solución de los conflictos colectivos y en su caso plurales o individuales, en materia laboral",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de const. nº 3781 de 22/12/1997 (Orden 26/02/1998),26/02/1998, ,- Paseo de Isabel la Católica 7 ,VALLADOLID,47001,VALLADOLID,,,,
2019/01 situacion a  01/01/2019,Castilla y León,07-00-000-B-P-031,SOCIEDADES MERCANTILES,C. Autónoma,"Escuelas de Lengua española de la Universidad de Salamanca, S.L.",B37526704,"753.333,00","Creación escuelas de enseñanza internacional especializadas en área idioma Español, diseño plataformas servicio apoyo estudiantes de español,...",Privado,Estimativo,Si - CCAA                          ,"ESCRITURA nº 909, de 18/06/2013 (R.M. 4/11/2013)",04/11/2013, ,Calle Patio de las Escuelas 1,SALAMANCA,37008,SALAMANCA,923294500,,www.eleusal.com,eleusal@usal.es
2019/01 situacion a  01/01/2019,Castilla y León,07-00-000-B-W-003,UNIVERSIDADES,,Universidad de Salamanca,Q3718001E,0,"Realizar el servicio público de la educación superior mediante la investigación, la docencia y el estudio",Público,Limitativo,Si - CCAA                          ,"REAL DECRETO 907/1995, de 2 de Junio (BOE 1-08-1995)",01/10/1995, ,Calle Patio de las Escuelas s/n ,SALAMANCA,37008,Salamanca,923294400,923294502,www.usal.es,
2019/01 situacion a  01/01/2019,Castilla y León,07-24-006-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Asociación de investigación INBIOTEC- Instituto de Biotecnología de LE,G24235608,0,I+D+i,Privado,Estimativo,No -                               ,"ESCRITURA de constitución nº 672, de 11/03/1991",11/03/1991, ,Parque Parque Científico de León. Avda. Real 1,LEÓN,24006,LEÓN,987210308,987210388,www.inbiotec.com,inbiotec@inbiotec.com
2019/01 situacion a  01/01/2019,Castilla y León,07-00-000-H-H-003,FUNDACIONES,,Fundación General de la Universidad de León y de la empresa,G24356644,0,"Cooperar al cumplimiento de los fines de la Universidad de León, fomentando aquellas actividades que la estructura universitaria no ampare",Privado,Estimativo,No -                               ,"ESCRITURA de Constitución Nº1688,de 11/04/1997",19/11/1997, ,- Jardín de San Francisco s/n,LEÓN,24004,LEÓN,987291651,,www.fgulem.es,info@fgulem.com
2019/01 situacion a  01/01/2019,Castilla y León,07-00-000-H-H-011,FUNDACIONES,,Fundación de Investigación del Cáncer de la Universidad de Salamanca,G37338126,0,Promover y llevar a cabo la Investigación Oncológica en el seno del Instituto de Biología Molecular y Celular del Cáncer u otros organismos,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de const. nº 252 de 05/02/1998 (Orden 14/07/1998),14/07/1998, ,- Patio de las Escuelas 1 ,SALAMANCA,37008,SALAMANCA,923294720,,www.cicancer.org,cicancer@usal.es
2019/01 situacion a  01/01/2019,Castilla y León,07-40-005-C-C-000,CONSORCIOS,,C. Museo Arte Contemporáneo Esteban Vicente,Q4000110I,0,"Cooperación económica, técnica y administrativa entre las Entidades que lo integran para la gestión y organiz de actividades museísticas y culturales",Público,Limitativo,Si - EELL                          ,ACUERDO Constitutivo de 22/12/1997,22/12/1997, ,Plaza de las Bellas Artes s/n ,SEGOVIA,47001,SEGOVIA,921462010,921462277,www.museoestebanvicente.es,museo@museoestebanvicente.es
2019/01 situacion a  01/01/2019,Castilla y León,07-37-012-C-C-000,CONSORCIOS,,C. Centro de Láseres Pulsados Ultracortos Ultraintensos,S3700007B,0,"Gesión del diseño, construcción, equipamiento y explotación del CLPU",Público,Estimativo,Si - Estado                        ,CONVENIO de 14/12/2007 (BOCYL nº 183 de 22/09/2008),14/12/2007, ,Plaza de la Merced s/n,Salamanca,37008,Salamanca,,,www.usal.es/clpu,
2019/01 situacion a  01/01/2019,Castilla y León,50 -00-000-X-P-004,SOCIEDADES MERCANTILES,,SIGMA Gestión Universitaria A.I.E.,V61213641,"1.840.600,31","Facilitar el desarrollo y mejorar el resultado de la actividad de sus miembros en el ámbito del desarrollo, implantación y explotación informática.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 3064 de 18/09/1996,19/02/1997, ,"Avenida Alcalde Barnils, 64-68 (Bloque B 3ª plta) ",Sant Cugat del Vallés,08174,Barcelona,,,,
2019/01 situacion a  01/01/2019,Castilla y León,50 -00-000-X-P-008,SOCIEDADES MERCANTILES,,"Oficina de Cooperación Universitaria Chile, Ltda.",,"8.829,52",Prestación de servicios a las Universidades,Privado,Estimativo,No -                               ,ESCRITURA de constitución nº 11.556-01 de 04/09/2001,04/09/2001, ,  ,,,,,,,
2019/01 situacion a  01/01/2019,Castilla y León,07-00-001-C-C-000,CONSORCIOS,,Consorcio Centro Nacional de Investigación sobre la Evolución Humana,S0900008D,0,Construcción equipamiento y explotación del Centro Nacional de Investigación sobre la evolución humana,Público,Limitativo,Si - Estado                        ,"CONVENIO Específ. de Colabor. 04/03/2004 (BOE 75, 27/03/04)",04/03/2004, ,Paseo Sierra de Atapuerca s/n,Burgos,09002,Burgos,947040800,947040810,www.cenieh.es,
2019/01 situacion a  01/01/2019,Castilla y León,50 -00-000-X-P-007,SOCIEDADES MERCANTILES,,"Oficina de Cooperación Universitaria Colombia, Ltda.",,"614.496,55",Prestación de servicios a las Universidades,Privado,Estimativo,No -                               ,ESCRITURA nº 111 de 29/01/2001,29/01/2001, ,  ,,,,,,,
2019/01 situacion a  01/01/2019,Castilla y León,50 -00-012-H-H-000,FUNDACIONES,,Fundación Consejo España-China,G83997460,0,"Impulsar la cooperación entre España y China en los terrenos cultural, económico, comercial, empresarial, científico y deportivo",Privado,Estimativo,No -                               ,"ESCRITURA de constitución nº 921, 12/05/2004",21/06/2004, ,Plaza Marques de Salamanca 8,Madrid,28006,Madrid,913791805,,www.fundeschina.com,
