version,codigo_ente,nombre,fuente_alta,inf_fuente_alta,fuente_baja,inf_fuente_baja,alta_desde,baja_desde
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,07-00-000-B-W-004,Universidad de Valladolid,"12,93","12,93",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"13,62","13,62",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,09-00-000-B-W-006,Universitat Pompeu Fabra,"10,68","10,68",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,09-08-170-H-H-000,Fundació Universitària Balmes,"1,02","1,02",ESCRITURA,nº 17758 (RM 20/10/2015),20/10/2015
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,12-00-000-B-W-002,Universidad Autónoma de Madrid,"13,13","13,13",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,12-00-000-B-W-003,Universidad Carlos III de Madrid,"11,26","11,26",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,14-00-000-B-W-006,Universidad Pública de Navarra,"10,87","10,87",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-008,50-00-000-X-P-001,"Oficina de Cooperación Universitaria, S.A.","99,00","99,00",ESCRITURA,de constitución nº 11.556-01 de 04/09/2001,04/09/2001
2019/01 situacion a  01/01/2019,50 -00-000-X-P-008,50-00-000-X-P-007,"Oficina de Cooperación Universitaria Colombia, Ltda.","1,00","1,00",ESCRITURA,de constitución nº 11.556-01 de 04/09/2001,04/09/2001
2019/01 situacion a  01/01/2019,07-00-001-C-C-000,Consorcio Centro Nacional de Investigación sobre la Evolución Humana,CONVENIO,"Específ. de Colabor. 04/03/2004 (BOE 75, 27/03/04)",,,04/03/2004,
2019/01 situacion a  01/01/2019,50 -00-000-X-P-007,00-00-000-F-F-000,Privado,"8,86","8,86",ESCRITURA,nº 111 de 29/01/2001,29/01/2001
2019/01 situacion a  01/01/2019,50 -00-000-X-P-007,50-00-000-X-P-001,"Oficina de Cooperación Universitaria, S.A.","91,14","91,14",ESCRITURA,nº 111 de 29/01/2001,29/01/2001
2019/01 situacion a  01/01/2019,07-00-000-B-U-003,Ente Regional de la Energía Castilla y León,LEY,"7/1996, 3-12",,,10/12/1996,
2019/01 situacion a  01/01/2019,07-47-014-H-H-000,Fundación Acción Social y Tutela de Castilla y León,ESCRITURA,"Escritura de constitución Nº116, de 19/02/2010",,,08/03/2010,
2019/01 situacion a  01/01/2019,07-00-002-C-C-000,"Consorcio para la Promoción, Desarrollo y Gestión de la Ciudad del Medio Ambiente",CONVENIO,Convenio de Colaboración de 27/01/2006,,,27/01/2006,
2019/01 situacion a  01/01/2019,07-42-001-H-H-000,F. Centro Alto Entrenamiento y Promoc. deportiva de la Prov. de Soria,ESCRITURA,"Constitución Nº2305,de12/12/2002. Res.de11/06/2003",,,11/06/2003,
2019/01 situacion a  01/01/2019,07-00-000-B-U-004,Consejo Juventud Castilla y León,LEY,"11/2002, 10-7",,,19/09/2002,
2019/01 situacion a  01/01/2019,07-00-000-B-U-009,Agencia para la Calidad del Sistema Universitario de Castilla y León,LEY,"12/2010, de 28-10 (BOCYL 217, de 10-11-2010)",,,11/11/2010,
2019/01 situacion a  01/01/2019,07-00-000-X-P-005,"Sociedad de Investigación y Explotación Minera de Castilla y León, S.A. (SIEMCALSA)",ESCRITURA,"nº 1276, 08/06/1988",,,22/06/1988,
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,01-00-000-B-B-000,Comunidad Autónoma de Andalucía,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,02-00-000-B-B-000,Comunidad Autónoma de Aragón,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"3,34","3,34",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,04-00-000-B-B-000,Comunidad Autónoma de Las Illes Balears,"3,34","3,34",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,05-00-000-B-B-000,Comunidad Autónoma de Canarias,"3,33","3,33",OTROS,Provisional,19/12/2006
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,06-00-000-B-B-000,Comunidad Autónoma de Cantabria,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,07-00-000-B-B-000,Comunidad Autónoma de Castilla y León,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,08-00-000-B-B-000,Comunidad Autónoma de Castilla-La Mancha,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,10-00-000-B-B-000,Comunidad Autónoma de Extremadura,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,11-00-000-B-B-000,Comunidad Autónoma de Galicia,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,12-00-000-B-B-000,Comunidad Autónoma de Madrid,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,13-00-000-B-B-000,Comunidad Autónoma de la Región de Murcia,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,14-00-000-B-B-000,Comunidad Foral de Navarra,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,16-00-000-B-B-000,Comunidad Autónoma de La Rioja,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,19-00-000-Z-Z-000,Ciudad de Melilla,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,07-00-000-H-H-006,Fundación Instituto de Estudios de Ciencias de la Salud de Castilla y León,ESCRITURA,de const. nº 2623 de 09/12/1998 (Orden 15/03/1999),,,15/03/1999,
2019/01 situacion a  01/01/2019,07-00-001-H-H-000,Fundación Autonómica para la formación en el empleo de Castilla y León,ESCRITURA,de const. nº 277 de 30/01/2006 (Resol. 12/05/2006),ESCRITURA,"de fusion de fundaciones,nº3994, de 31/12/2012",12/05/2006,22/01/2013
2019/01 situacion a  01/01/2019,07-00-001-H-H-000,Fundacion para el Anclaje Empresarial y la formacion para el empleo de CyL,ESCRITURA,"de fusion de fundaciones, nº3994,de 31/12/2012",,,23/01/2013,
2019/01 situacion a  01/01/2019,07-00-000-B-O-001,Gerencia Regional de Salud,DECRETO,"287/2001, 13-12",,,18/12/2001,
2019/01 situacion a  01/01/2019,07-00-012-H-H-000,Fundación Centro de Supercomputación de Castilla y León,ESCRITURA,"de const nº 3051, 23/12/08(Res.11/03/09.BOCyL 16)",,,11/03/2008,
2019/01 situacion a  01/01/2019,50 -00-015-C-C-000,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"0,00","33,34",CONVENIO,de 9 de marzo de 2009 BO Cortes Grales 30/06/2009,25/01/2011
2019/01 situacion a  01/01/2019,50 -00-015-C-C-000,06-00-000-B-B-000,Comunidad Autónoma de Cantabria,"0,00","33,33",CONVENIO,de 9 de marzo de 2009 BO Cortes Grales 30/06/2009,25/01/2011
2019/01 situacion a  01/01/2019,50 -00-015-C-C-000,07-00-000-B-B-000,Comunidad Autónoma de Castilla y León,"0,00","33,33",CONVENIO,de 9 de marzo de 2009 BO Cortes Grales 30/06/2009,25/01/2011
2019/01 situacion a  01/01/2019,07-00-000-B-U-006,Instituto Tecnológico Agrario de Castilla y León,LEY,"7/2002, 3-5",,,09/05/2002,
2019/01 situacion a  01/01/2019,07-00-000-H-H-002,Fundación General de la Universidad de Burgos,ESCRITURA,"nº1508,de 09/06/1998(Orden 28/07/1998.BO nº152)",,,28/07/1998,
2019/01 situacion a  01/01/2019,07-00-003-C-C-000,Consorcio de Bibliotecas Universitarias de Castilla y León (BUCLE),CONVENIO,de 05/06/2002,,,05/06/2002,
2019/01 situacion a  01/01/2019,07-00-000-H-H-004,Fundación General de la Universidad de Salamanca,ESCRITURA,"de Constitución nº253,de 05/02/1998.Orden 20/07/98",,,20/07/1998,
2019/01 situacion a  01/01/2019,07-00-000-B-P-024,Universitatis Salamantinae Mercatus S.R.L,ESCRITURA,"nº 1611, 15/10/1996",,,12/11/1996,
2019/01 situacion a  01/01/2019,07-47-011-H-H-000,Fundación Parque Científico Universidad de Valladolid,ESCRITURA,"Constitución Nº978,de25/05/2006.Orden ECI/132_2007",,,20/04/2007,
2019/01 situacion a  01/01/2019,07-24-005-N-N-000,Asociación de Investigación Instituto de Automática y Fabricación,OTROS,ACTA CONSTITUCIONAL DE 30-04-1993,,,03/05/1993,
2019/01 situacion a  01/01/2019,07-47-002-H-H-000,F. Siglo Artes en Castilla y León,ESCRITURA,"Constitución Nº3196,de 06/10/2000. Res.13/11/2000",ESCRITURA,"elevacion acuerdos sociales, nº2493, de 10/09/12",13/11/2000,10/09/2012
2019/01 situacion a  01/01/2019,07-47-002-H-H-000,"Fundacion Siglo, para el Turismo y las Artes de C y L",ESCRITURA,"Elevación Acuerdos Sociales, nº2493, de 10/09/12",,,11/09/2012,
2019/01 situacion a  01/01/2019,07-00-000-H-H-010,Fundación de Hemoterapia y Hemodonación,ESCRITURA,"Constitución Nº1424, de19/05/2003. Res.12/06/2003.",,,12/06/2003,
2019/01 situacion a  01/01/2019,07-00-000-H-H-008,Fundación Universidad de Verano,ESCRITURA,de const. nº 2285 de 12/05/1997. Orden 25/06/97,ESCRITURA,"cambio denominación Nº244, de 23/01/2007",25/06/1997,22/01/2007
2019/01 situacion a  01/01/2019,07-00-000-H-H-008,Fundación Universidades de Castilla y León,ESCRITURA,de cambio denominación Nº244 de 23/01/2007,ESCRITURA,Fusión de fundaciones por absorción nº 3432,23/01/2007,06/12/2012
2019/01 situacion a  01/01/2019,07-00-000-H-H-008,Fundación Universidades y Enseñanzas Superiores de Castilla y León,ESCRITURA,Fusión de Fundaciones por absorción nº 3432,,,07/12/2012,
2019/01 situacion a  01/01/2019,07-00-001-N-N-000,Agrupación Deportiva Universidad de Salamanca,OTROS,inscrita en Registro de Entidades Deportivas,RESOLUCION,Resol.de Inscripción Modif.Estatutos de 16/10/2006,29/03/1988,15/10/2006
2019/01 situacion a  01/01/2019,07-00-001-N-N-000,Club Deportivo Universidad de Salamanca,OTROS,Resol.de Inscripción Modif.Estatutos de 16/10/2006,,,16/10/2006,
2019/01 situacion a  01/01/2019,07-00-000-X-P-020,"León Alta Velocidad 2003, S.A.",ESCRITURA,"nº 59, 10/01/2003",ESCRITURA,"nº 57, de 28/01/2013 (R.M. 14/05/2013)",31/03/2003,13/05/2013
2019/01 situacion a  01/01/2019,07-00-000-X-P-020,"León Alta Velocidad 2003, S.A. en Liquidación",ESCRITURA,"nº 57, de 28/01/2013 (R.M. 14/05/2013)",,,14/05/2013,
2019/01 situacion a  01/01/2019,50 -00-000-X-P-001,00-00-000-F-F-000,Privado,"7,35","7,35",ESCRITURA,Ampliación de capital de 1/08/2003,01/08/2003
2019/01 situacion a  01/01/2019,50 -00-000-X-P-001,07-00-000-B-W-003,Universidad de Salamanca,"17,53","17,53",ESCRITURA,De constitución de 11/05/1994,01/10/1995
2019/01 situacion a  01/01/2019,50 -00-000-X-P-001,07-00-000-B-W-004,Universidad de Valladolid,"17,53","17,53",ESCRITURA,De constitución de 11/05/1994,01/10/1995
2019/01 situacion a  01/01/2019,50 -00-000-X-P-001,08-00-000-B-W-001,Universidad de Castilla-La Mancha,"17,53","17,53",ESCRITURA,De constitución de 11/05/1994,13/01/2002
2019/01 situacion a  01/01/2019,50 -00-000-X-P-001,12-00-000-B-W-001,Universidad de Alcalá,"17,53","17,53",ESCRITURA,De constitución de 11/05/1994,23/06/1995
2019/01 situacion a  01/01/2019,50 -00-000-X-P-001,12-00-000-B-W-003,Universidad Carlos III de Madrid,"17,53","17,53",ESCRITURA,De constitución de 11/05/1994,23/06/1995
2019/01 situacion a  01/01/2019,50 -00-000-X-P-001,12-00-000-B-W-007,Universidad Rey Juan Carlos,"5,00","5,00",ESCRITURA,Ampliación capital de 28/04/2004,28/04/2004
2019/01 situacion a  01/01/2019,07-00-000-H-H-007,Fundación Santa Bárbara,ESCRITURA,"Nº2192, de 13/09/1989.Orden 06/02/1990.BOCyL nº33",,,06/02/1990,
2019/01 situacion a  01/01/2019,07-00-000-B-P-023,Cursos Internacionales de la Universidad de Salamanca S.A.,REAL DECRETO,"907/1995, de 2/07(Esc.Cons. nº 322, de 08/06/1989)",,,01/10/1995,
2019/01 situacion a  01/01/2019,07-00-002-H-H-000,Fundación Investigación Sanitaria en León,ESCRITURA,de const. nº3361 de 29/12/2000 (Resol. 23/05/2001),,,23/05/2001,
2019/01 situacion a  01/01/2019,07-00-000-X-P-019,"Valladolid Alta Velocidad 2003, S.A.",ESCRITURA,"nº 50, 10/01/2003",,,19/02/2003,
2019/01 situacion a  01/01/2019,07-00-000-B-W-001,Universidad de Burgos,REAL DECRETO,"907/1995, de 2 de Junio (BOE 1-08-1995)",,,01/10/1995,
2019/01 situacion a  01/01/2019,50 -00-000-X-P-010,00-00-000-F-F-000,Privado,"0,12","0,12",RESOLUCION,Junta General Constitutiva de 08/03/2006,08/03/2006
2019/01 situacion a  01/01/2019,50 -00-000-X-P-010,50-00-000-X-P-001,"Oficina de Cooperación Universitaria, S.A.","99,88","99,88",RESOLUCION,Junta General Constitutiva de 08/03/2006,08/03/2006
2019/01 situacion a  01/01/2019,07-00-006-H-H-000,Fundación Alberto Jiménez-Arellano Alonso,ESCRITURA,"Constitución Nº597,de 03/05/2004. Res.24/06/2004",,,24/06/2004,
2019/01 situacion a  01/01/2019,07-47-004-H-H-000,F. Museo de las Ferias,ESCRITURA,"Constitución Nº582,de 05/03/2001. Res.23/05/2001",,,23/05/2001,
2019/01 situacion a  01/01/2019,07-00-000-B-O-002,Servicio Público de Empleo de Castilla y León,LEY,"10/2003, 8-4",,,15/04/2003,
2019/01 situacion a  01/01/2019,07-09-002-H-H-000,Fundación Provincial de Servicios sociales de Burgos,REAL DECRETO,"830/1995, de 30/05/1995.BOCyL nº129,de 06/07/1995",,,01/07/1995,
2019/01 situacion a  01/01/2019,07-47-001-H-H-000,F. Casa de la India,ESCRITURA,"Constitución Nº731,de 17/03/2003. Res.25/11/2003",,,25/11/2003,
2019/01 situacion a  01/01/2019,07-47-013-H-H-000,Fundación Villalar,ESCRITURA,"Escritura de constitución Nº503, de 10/04/2003",ESCRITURA,"de cambio de denominación nº2004,de 10/12/2004",18/11/2003,09/12/2004
2019/01 situacion a  01/01/2019,07-47-013-H-H-000,Fundación Villalar-Castilla y León,ESCRITURA,"de cambio de denominación nº 2004, de 10/12/2004",,,10/12/2004,
2019/01 situacion a  01/01/2019,07-00-000-H-H-005,Fundación General de la Universidad de Valladolid,ESCRITURA,de const. nº 2419 de 09/07/1996 (R. de 13/11/1996),,,13/11/1996,
2019/01 situacion a  01/01/2019,07-00-000-X-P-021,Palencia Alta Velocidad S.A.,ESCRITURA,"de constitunción nº 846, de 27/07/2008",,,25/09/2008,
2019/01 situacion a  01/01/2019,07-00-000-B-P-025,Sociedad Pública de Medio Ambiente de Castilla y León S.A.,ESCRITURA,"nº 244, 25-1-2007",ESCRITURA,"cambio denominación y objeto social, nº981",06/07/2007,06/05/2013
2019/01 situacion a  01/01/2019,07-00-000-B-P-025,"Sociedad Pública de Infraestructuras y Medio Ambiente de Castilla y León, S.A.",ESCRITURA,"cambio de denominación y objeto social, nº 981",,,07/05/2013,
2019/01 situacion a  01/01/2019,07-00-000-B-U-001,Consejo Económico y Social,LEY,"13/1990, 28-11",,,15/12/1990,
2019/01 situacion a  01/01/2019,07-37-005-H-H-000,Fundación Parque Científico de la Universidad de Salamanca,ESCRITURA,"Constitución Nº1124,de 04/07/2005. Res.06/06/2006",,,06/06/2006,
2019/01 situacion a  01/01/2019,07-47-010-C-C-000,Consorcio de la Feria Nacional de Muestras de castilla y León,ESCRITURA,8/8/1963,ESCRITURA,23/9/1996,29/12/1993,22/09/1996
2019/01 situacion a  01/01/2019,07-47-010-C-C-000,Institución Ferial de Castilla y León,ESCRITURA,"de Estatutos nº 1787, de 23/09/1996",,,23/09/1996,
2019/01 situacion a  01/01/2019,07-00-000-H-H-001,Fundación Jorge Guillén,ESCRITURA,const. nº 679 de 14/03/1992 (O. 30/11 BO 15/1993),,,30/12/1992,
2019/01 situacion a  01/01/2019,07-00-000-B-W-004,Universidad de Valladolid,REAL DECRETO,"907/1995, de 2 de Junio (BOE 1-08-1995)",,,01/10/1995,
2019/01 situacion a  01/01/2019,07-47-010-H-H-000,Fundación del Patrimonio Natural de Castilla y León,ESCRITURA,"Constitución Nº3206,de 13/12/2004. Res.15/02/2005",,,15/02/2005,
2019/01 situacion a  01/01/2019,07-00-000-B-U-008,Agencia de Innovación y Financiación Empresarial de Castilla y León,LEY,"19/2010, de 22-12 (BOCyL núm. 246, de 23/12/2010)",LEY,"4/2012,de 16-07, de Medidas Financieras y Advas.",01/01/2011,17/07/2012
2019/01 situacion a  01/01/2019,07-00-000-B-U-008,"Agencia de Innovación, Financiación e Internacionalización Empresarial de Castilla y León",LEY,"4/2012,de 16-07,de Medidas Financieras y Advas.",LEY,"2/2017,de 04-07,de Medidas Tributarias y Advas.",18/07/2012,06/07/2017
2019/01 situacion a  01/01/2019,07-00-000-B-U-008,Instituto para la Competitividad Empresarial de Castilla y León,LEY,"2/2017,de 04-07,de Medidas Tributarias y Adva",,,07/07/2017,
2019/01 situacion a  01/01/2019,07-37-003-C-C-000,Consorcio para la Gestión del Palacio de Congresos de Castilla y León en Salamanca,ACTA,de Constitución de 21/03/1994. BOCYL Nº 102/1994,,,21/03/1994,
2019/01 situacion a  01/01/2019,07-00-000-B-W-002,Universidad de León,REAL DECRETO,"907/1995, de 2 de Junio (BOE 1-08-1995)",,,01/10/1995,
2019/01 situacion a  01/01/2019,07-37-004-H-H-000,Fundación Cultural Hispano-brasileña,ORDEN,OM 6-9-2001,,,06/09/2001,
2019/01 situacion a  01/01/2019,07-00-000-B-O-003,Gerencia de Servicios Sociales de Castilla y León,LEY,"2/1995, 6-4",,,12/04/1995,
2019/01 situacion a  01/01/2019,07-00-000-B-B-000,Comunidad Autónoma de Castilla y León,LEY ORGANICA,"4/1983, 25-2",,,25/02/1983,
2019/01 situacion a  01/01/2019,15-00-000-X-P-115,"Alta Velocidad Vitoria-Gasteizko Abiadura Handia, S.A.",ESCRITURA,"de const. de 16/12/2010 (Dec. 273/2010, de 26/10)",,,08/02/2011,
2019/01 situacion a  01/01/2019,15-00-000-X-P-108,"Berroeta Aldamar, S.L.",ESCRITURA,"de const. de 14/04/2005 (Dec. 60/2005, de 29-03)",,,26/04/2005,
2019/01 situacion a  01/01/2019,15-20-003-C-C-000,Consorcio Palacio Miramar,ACUERDO,de 29 de octubre de 1985,,,29/10/1985,
2019/01 situacion a  01/01/2019,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,LEY ORGANICA,"3/1979, 18-12",,,18/12/1979,
2019/01 situacion a  01/01/2019,15-20-005-H-H-000,Fundación Donostia International Physics Center - DIPC,ESCRITURA,nº 1123 de 22/3/1999 (R.F. 22/6/1999),,,22/06/1999,
2019/01 situacion a  01/01/2019,15-00-000-B-P-007,"Parque Tecnológico-Teknologi Elkartegia, S.A.",ESCRITURA,de const. de 30/09/1985,,,30/09/1985,
2019/01 situacion a  01/01/2019,15-20-015-H-H-000,Fundación Donostia/San Sebastián 2016,ESCRITURA,de constitución de 06/09/2012 (R.F. 10/12/2012),,,10/12/2012,
2019/01 situacion a  01/01/2019,15-00-000-B-P-010,"S. Promot. Instalac. Tratam. Centraliz. de Resid. Indust., S.A.-IHOBE",ESCRITURA,"de const. de 26/01/1983 (Dec. 218/1982, 08-11)",ACUERDO,"de 13/10/1992 (Decreto 300/1993, 02-11)",26/01/1983,24/11/1993
2019/01 situacion a  01/01/2019,15-00-000-B-P-010,"Sociedad Pública de Gestión Ambiental, Ihobe, S.A.",ACUERDO,"de 13/10/1992 (Decreto 300/1993, 02-11)",,,25/11/1993,
2019/01 situacion a  01/01/2019,15-00-013-H-H-000,Centro Innovación en Política Social Gizalab Fundazioa,ESCRITURA,nº 430 de 09/03/2012 (R.F. 19/06/2012),,,19/06/2012,
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"Parque Tecnológico de San Sebastián-Donostiako Teknologi Elkartegia, S.A.",ESCRITURA,"de const. de 26/01/1994 (Dec.335/1993, 28-12)",ESCRITURA,de cambio de denominación social (RM 28/01/2013),12/07/1994,27/01/2013
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"Parque Científico y Tecnológico de Gipuzkoa-Gipuzkoako Zientzia Eta Teknologia Parkea, S.A.",ESCRITURA,de cambio de denominación social (RM 28/01/2013),,,28/01/2013,
2019/01 situacion a  01/01/2019,15-00-004-N-N-000,Asociación Centro de Excelencia Internacional en Investigación sobre Cronicidad - Kronikgune,ESCRITURA,constitución de 03/03/2011 (Reg Asoc. 07/07/2011),,,07/07/2011,
2019/01 situacion a  01/01/2019,15-00-000-X-P-117,"Ibar Zaharra, S.A.",ESCRITURA,de constitución de 22/11/2007 (RM 31/12/2007),,,31/12/2007,
2019/01 situacion a  01/01/2019,15-00-000-B-P-061,"Centro de Empresas e Innovación de Guipúzcoa, S.A. - Guipuzkoako eraberrikuntza eta teknologia industrialdea, S.A.",ESCRITURA,"de const. de 21/03/1990 (Dec.248/1989, 31-10)",ESCRITURA,camb.de denominac. de 21/06/1995 (RM 17/08/1995),02/05/1990,16/08/1995
2019/01 situacion a  01/01/2019,15-00-000-B-P-061,"Zuatzu Parque Empresarial - Zuatzu Enpresa Parkea, S.A.",ESCRITURA,camb.de denominac. de 21/06/1995 (RM 17/08/1995),ESCRITURA,fusión por absorc. nº 1267 de 02/08/2012,17/08/1995,21/08/2012
2019/01 situacion a  01/01/2019,15-00-000-B-P-061,"Beterri-Kostako Industrialdea, S.A.",ESCRITURA,fusión por absorc. nº 1267 de 02/08/2012,,,22/08/2012,
